Rank,Species,wtd_rf,rfpc
1,Green-and-gold Tanager,0.62500001875,100.0
2,Silver-beaked Tanager,0.62500000625,99.99999800000006
3,Tropical Kingbird,0.625,99.99999700000009
4,Roadside Hawk,0.6249999937499999,99.99999600000011
5,Blue-gray Tanager,0.5625000124999999,89.99999930000001
6,Black-faced Dacnis,0.56250000625,89.99999830000004
7,Black Vulture,0.5624999937499999,89.99999630000009
8,Turkey Vulture,0.5624999937499999,89.99999630000009
9,Southern Rough-winged Swallow,0.5624999875,89.99999530000014
10,Blue-and-white Swallow,0.49999999375,79.9999966000001
11,Bananaquit,0.43750001875,70.00000089999997
12,Greater Yellow-headed Vulture,0.43750000624999996,69.99999890000002
13,Yellow-bellied Tanager,0.43750000624999996,69.99999890000002
14,Blue-necked Tanager,0.43749999375,69.9999969000001
15,Common Squirrel-Cuckoo,0.43749998125,69.99999490000015
16,Orange-throated Tanager,0.37518750624999997,60.02999919910002
17,White-banded Swallow,0.37500001875,60.000001199999964
18,Gray-capped Flycatcher,0.37500001875,60.000001199999964
19,Orange-bellied Euphonia,0.37500001875,60.000001199999964
20,Black Phoebe,0.37500001250000004,60.0000002
21,Blue-headed Parrot,0.37500001250000004,60.0000002
22,Gray-breasted Sabrewing,0.37500001250000004,60.0000002
23,Paradise Tanager,0.37500000625,59.99999920000003
24,Chestnut-bellied Seedeater,0.375,59.99999820000006
25,Glittering-throated Emerald,0.37499998749999996,59.999996200000105
26,Lineated Woodpecker,0.37499998125,59.99999520000014
27,Masked Tanager,0.37499998125,59.99999520000014
28,Ornate Flycatcher,0.31250001250000004,50.000000499999985
29,White-eyed Parakeet,0.31250001250000004,50.000000499999985
30,Palm Tanager,0.31250001250000004,50.000000499999985
31,Swallow-tailed Kite,0.31250001250000004,50.000000499999985
32,Gray-chinned Hermit,0.31250001250000004,50.000000499999985
33,Russet-backed Oropendola,0.31249998749999996,49.9999965000001
34,Black-billed Thrush,0.31249998749999996,49.9999965000001
35,Buff-rumped Warbler,0.31249998125,49.99999550000014
36,Amazon Kingfisher,0.31249998125,49.99999550000014
37,Black-capped Donacobius,0.31249998125,49.99999550000014
38,Wedge-billed Woodcreeper,0.31249998125,49.99999550000014
39,Dark-breasted Spinetail,0.2505625,40.08999879730004
40,Bay-headed Tanager,0.25000001875,40.00000179999994
41,Great-billed Hermit,0.25000001250000004,40.00000079999998
42,Black-and-white Tody-Flycatcher,0.25000001250000004,40.00000079999998
43,Southern House Wren,0.25000001250000004,40.00000079999998
44,Spotted Sandpiper,0.25000001250000004,40.00000079999998
45,Magpie Tanager,0.25000001250000004,40.00000079999998
46,Golden-winged Tody-Flycatcher,0.25000001250000004,40.00000079999998
47,Yellow-browed Sparrow,0.25000001250000004,40.00000079999998
48,Turquoise Tanager,0.25000000625,39.999999800000005
49,Ringed Kingfisher,0.25000000625,39.999999800000005
50,Gilded Barbet,0.25,39.999998800000036
51,Buff-throated Saltator,0.25,39.999998800000036
52,Peruvian Warbling-Antbird,0.24999999374999998,39.99999780000007
53,Purplish Jacamar,0.24999999374999998,39.99999780000007
54,Violaceous Jay,0.2499999875,39.99999680000009
55,Green-backed Trogon,0.24999998125,39.99999580000013
56,Long-tailed Tyrant,0.24999998125,39.99999580000013
57,White-lined Tanager,0.1880625,30.089999097300023
58,Black Caracara,0.1880625,30.089999097300023
59,Gray-rumped Swift,0.1880625,30.089999097300023
60,Social Flycatcher,0.1880625,30.089999097300023
61,Flame-crested Tanager,0.18806249375,30.089998097300057
62,Crested Oropendola,0.18750001875,30.000002099999932
63,Smooth-billed Ani,0.18750001875,30.000002099999932
64,Boat-billed Flycatcher,0.1875000125,30.000001099999967
65,Slaty-capped Shrike-Vireo,0.1875000125,30.000001099999967
66,Common Pauraque,0.1875000125,30.000001099999967
67,Yellow-throated Chlorospingus,0.1875000125,30.000001099999967
68,Lafresnaye's Piculet,0.1875000125,30.000001099999967
69,White-eyed Tody-Tyrant,0.1875000125,30.000001099999967
70,Chestnut-eared Aracari,0.1875000125,30.000001099999967
71,Green-backed Becard,0.1875000125,30.000001099999967
72,Black Antbird,0.1875000125,30.000001099999967
73,Yellow-tufted Woodpecker,0.1875000125,30.000001099999967
74,Olive-faced Flatbill,0.1875000125,30.000001099999967
75,Yellow-rumped Cacique,0.18750000625000002,30.0000001
76,Green Honeycreeper,0.18750000625000002,30.0000001
77,Blackish Pewee,0.18750000625,30.000000099999998
78,Thrush-like Wren,0.1875,29.99999910000003
79,Dusky-cheeked Foliage-gleaner,0.1875,29.99999910000003
80,Masked Tityra,0.1875,29.99999910000003
81,Ecuadorian Tyrannulet,0.1875,29.99999910000003
82,Collared Trogon,0.1875,29.99999910000003
83,Fork-tailed Woodnymph,0.1875,29.99999910000003
84,Pygmy Antwren,0.18749999374999998,29.999998100000052
85,Speckled Chachalaca,0.18749999374999998,29.999998100000052
86,Dusky-capped Flycatcher,0.1874999875,29.999997100000087
87,Plain Antvireo,0.1255625,20.08999939730002
88,Lined Antshrike,0.1255625,20.08999939730002
89,Euler's Flycatcher,0.1255625,20.08999939730002
90,Plain-backed Antpitta,0.1255625,20.08999939730002
91,Slate-colored Grosbeak,0.1255625,20.08999939730002
92,Gray-breasted Martin,0.1255625,20.08999939730002
93,Yellow-backed Tanager,0.1255625,20.08999939730002
94,Blue Dacnis,0.1255625,20.08999939730002
95,Black-eared Fairy,0.12518750625,20.030000399099986
96,Fiery-throated Fruiteater,0.1251875,20.029999399100017
97,Dusky-capped Greenlet,0.1250000125,20.00000139999996
98,Fulvous Shrike-Tanager,0.1250000125,20.00000139999996
99,Piratic Flycatcher,0.1250000125,20.00000139999996
100,Little Tinamou,0.1250000125,20.00000139999996
101,Thick-billed Euphonia,0.1250000125,20.00000139999996
102,Ruddy Pigeon,0.1250000125,20.00000139999996
103,Great Kiskadee,0.12500000625,20.000000399999987
104,Streaked Xenops,0.125,19.999999400000018
105,Rusty-winged Antwren,0.125,19.999999400000018
106,Yellow-olive Flatbill,0.125,19.999999400000018
107,Green Hermit,0.125,19.999999400000018
108,Olive-striped Flycatcher,0.125,19.999999400000018
109,Slaty-capped Flycatcher,0.125,19.999999400000018
110,Olive-chested Flycatcher,0.125,19.999999400000018
111,Wing-barred Piprites,0.125,19.999999400000018
112,Purple Honeycreeper,0.125,19.999999400000018
113,Cobalt-winged Parakeet,0.125,19.999999400000018
114,Great Antshrike,0.125,19.999999400000018
115,Plumbeous Pigeon,0.125,19.999999400000018
116,Channel-billed Toucan,0.125,19.999999400000018
117,White-breasted Wood-Wren,0.125,19.999999400000018
118,Orange-billed Sparrow,0.125,19.999999400000018
119,Coraya Wren,0.125,19.999999400000018
120,Western Striolated-Puffbird,0.125,19.999999400000018
121,Bicolored Hawk,0.125,19.999999400000018
122,White-thighed Swallow,0.125,19.999999400000018
123,White-necked Thrush,0.125,19.999999400000018
124,Crowned Slaty Flycatcher,0.125,19.999999400000018
125,Olivaceous Woodcreeper,0.125,19.999999400000018
126,Plumbeous Kite,0.12499999375,19.999998400000045
127,Fasciated Antshrike,0.12499999375,19.999998400000045
128,Ivory-billed Aracari,0.12499999375,19.999998400000045
129,Torrent Tyrannulet,0.12499999375,19.999998400000045
130,Yellow-shouldered Grosbeak,0.12499999375,19.999998400000045
131,Gray-tailed Piha,0.06325,10.11999969640001
132,Chestnut-bellied Seed-Finch,0.0630625,10.089999697300007
133,Black-and-white Seedeater,0.0630625,10.089999697300007
134,Golden-faced Tyrannulet,0.0630625,10.089999697300007
135,Red-crested Finch,0.0626875125,10.03000169909995
136,Zimmer's Antbird,0.0626875,10.029999699100008
137,Buff-tailed Sicklebill,0.0626875,10.029999699100008
138,Amazonian Plain-Xenops,0.06250001250000001,10.000001699999949
139,Chestnut-headed Crake,0.06250001250000001,10.000001699999949
140,White-bearded Manakin,0.06250001250000001,10.000001699999949
141,Olive-backed Woodcreeper,0.06250001250000001,10.000001699999949
142,Gray Antbird,0.06250001250000001,10.000001699999949
143,Thrush-like Antpitta,0.06250001250000001,10.000001699999949
144,Blue-black Grassquit,0.06250001250000001,10.000001699999949
145,Scaly-breasted Wren,0.06250001250000001,10.000001699999949
146,Ornate Stipplethroat,0.06250001250000001,10.000001699999949
147,Streak-necked Flycatcher,0.06250001250000001,10.000001699999949
148,Rock Pigeon,0.06250001250000001,10.000001699999949
149,Little Cuckoo,0.06250001250000001,10.000001699999949
150,Montane Foliage-gleaner,0.0625,9.999999700000009
151,Bluish-gray Saltator,0.0625,9.999999700000009
152,Eastern Woodhaunter,0.0625,9.999999700000009
153,Duida Woodcreeper,0.0625,9.999999700000009
154,Dusky Spinetail,0.0625,9.999999700000009
155,Ash-browed Spinetail,0.0625,9.999999700000009
156,Ocellated Woodcreeper,0.0625,9.999999700000009
157,Buff-throated Woodcreeper,0.0625,9.999999700000009
158,Red-eyed/Chivi Vireo,0.0625,9.999999700000009
159,White-crowned Manakin,0.0625,9.999999700000009
160,Hepatic Tanager,0.0625,9.999999700000009
161,Hairy-crested Antbird,0.0625,9.999999700000009
162,Lemon-browed Flycatcher,0.0625,9.999999700000009
163,Musician Wren,0.0625,9.999999700000009
164,Bright-rumped Attila,0.0625,9.999999700000009
165,Golden-bellied Euphonia,0.0625,9.999999700000009
166,Common Chlorospingus,0.0625,9.999999700000009
167,Epaulet Oriole,0.0625,9.999999700000009
168,Sooty-headed Tyrannulet,0.0625,9.999999700000009
169,Slate-throated Redstart,0.0625,9.999999700000009
170,Cliff Flycatcher,0.0625,9.999999700000009
171,Golden-headed Manakin,0.0625,9.999999700000009
172,Spotted Tanager,0.0625,9.999999700000009
173,Common Tody-Flycatcher,0.0625,9.999999700000009
174,Opal-rumped Tanager,0.0625,9.999999700000009
175,Golden Tanager,0.0625,9.999999700000009
176,White-bellied Pygmy-Tyrant,0.0625,9.999999700000009
177,Swallow Tanager,0.0625,9.999999700000009
178,White-winged Becard,0.0625,9.999999700000009
179,Black-crowned Tityra,0.0625,9.999999700000009
180,Amazonian Umbrellabird,0.0625,9.999999700000009
181,Spot-backed Antbird,0.0625,9.999999700000009
182,Speckled Spinetail,0.0625,9.999999700000009
183,Hook-billed Kite,0.0625,9.999999700000009
184,White-browed Antbird,0.0625,9.999999700000009
185,Plain-winged Antshrike,0.0625,9.999999700000009
186,Hoatzin,0.0625,9.999999700000009
187,Amazonian Violaceous Trogon,0.0625,9.999999700000009
188,Yellow-breasted Antwren,0.0625,9.999999700000009
189,Pale-tailed Barbthroat,0.0625,9.999999700000009
190,Blackish Nightjar,0.0625,9.999999700000009
191,Lanceolated Monklet,0.0625,9.999999700000009
192,Coppery-chested Jacamar,0.0625,9.999999700000009
193,Southern Emerald-Toucanet,0.0625,9.999999700000009
194,Chestnut-tipped Toucanet,0.0625,9.999999700000009
195,Blue Ground Dove,0.0625,9.999999700000009
196,Black-faced Antbird,0.0625,9.999999700000009
197,Crimson-crested Woodpecker,0.0625,9.999999700000009
198,Amethyst Woodstar,0.0625,9.999999700000009
199,Dusky-throated Antshrike,0.0625,9.999999700000009
200,Violet-headed Hummingbird,0.062499993749999996,9.999998700000038
201,Guira Tanager,0.062499993749999996,9.999998700000038
202,Spangled Cotinga,0.062499993749999996,9.999998700000038
203,Andean Cock-of-the-rock,0.062499993749999996,9.999998700000038
204,Mottle-backed Elaenia,0.062499993749999996,9.999998700000038
205,Green Kingfisher,0.062499993749999996,9.999998700000038
206,Striated Heron,0.062499993749999996,9.999998700000038
207,Plain-brown Woodcreeper,0.062499993749999996,9.999998700000038
208,Tropical Parula,0.0005625000000000001,0.08999999730000009
209,Tawny-bellied Hermit,0.0005625000000000001,0.08999999730000009
210,White-fronted Nunbird,0.0005625000000000001,0.08999999730000009
211,Short-crested Flycatcher,0.0005625000000000001,0.08999999730000009
212,Orange-eared Tanager,0.0005625000000000001,0.08999999730000009
213,Black-and-white/Cryptic Becard,0.0005625000000000001,0.08999999730000009
214,Rufous Motmot,0.0005625000000000001,0.08999999730000009
215,Bronze-green Euphonia,0.0005625000000000001,0.08999999730000009
216,White-throated Spadebill,0.0005625000000000001,0.08999999730000009
217,Fulvous-crested Tanager,0.0005625000000000001,0.08999999730000009
218,Olivaceous Greenlet,0.0005625000000000001,0.08999999730000009
219,White-shouldered Tanager,0.0005625000000000001,0.08999999730000009
220,Scale-crested Pygmy-Tyrant,0.0005625000000000001,0.08999999730000009
221,Yellow-crowned Tyrannulet,0.0005625000000000001,0.08999999730000009
222,Brown-capped Vireo,0.0005625000000000001,0.08999999730000009
223,Smoky-brown Woodpecker,0.0005625000000000001,0.08999999730000009
224,Golden-collared Honeycreeper,0.0005625000000000001,0.08999999730000009
225,Lineated Foliage-gleaner,0.0005625000000000001,0.08999999730000009
226,Blackish Antbird,0.0005625000000000001,0.08999999730000009
227,White-throated Woodpecker,0.0001875,0.02999999910000003
228,Black-and-white Hawk-Eagle,0.0001875,0.02999999910000003
229,Spot-winged Antbird,0.0001875,0.02999999910000003
230,Red-stained Woodpecker,0.0001875,0.02999999910000003
231,Black-throated Brilliant,0.0001875,0.02999999910000003
232,Foothill Stipplethroat,0.0001875,0.02999999910000003
233,Band-bellied Owl,0.0001875,0.02999999910000003
234,Striped Treehunter,0.0001875,0.02999999910000003
235,Short-tailed Hawk,0.0001875,0.02999999910000003
236,White-shouldered Antshrike,0.0001875,0.02999999910000003
237,Rufous-sided Crake,0.0,0.0
238,Bar-winged Wood-Wren,0.0,0.0
239,Solitary Black Cacique,0.0,0.0
240,Neotropic Cormorant,0.0,0.0
241,Blue-naped Chlorophonia,0.0,0.0
242,Western Cattle-Egret,0.0,0.0
243,Scarlet-rumped Cacique,0.0,0.0
244,Olivaceous Siskin,0.0,0.0
245,Great Egret,0.0,0.0
246,Casqued Cacique,0.0,0.0
247,House Sparrow,0.0,0.0
248,Violet-fronted Brilliant,0.0,0.0
249,Giant Cowbird,0.0,0.0
250,Anhinga,0.0,0.0
251,White-vented Euphonia,0.0,0.0
252,Fasciated Tiger-Heron,0.0,0.0
253,Rufous-bellied Euphonia,0.0,0.0
254,Andean Solitaire,0.0,0.0
255,Swainson's Thrush,0.0,0.0
256,Hauxwell's Thrush,0.0,0.0
257,Blackish Rail,0.0,0.0
258,Chestnut-bellied Thrush,0.0,0.0
259,Golden-tailed Sapphire,0.0,0.0
260,Blackburnian Warbler,0.0,0.0
261,Great Thrush,0.0,0.0
262,Olive Finch,0.0,0.0
263,Rufous-collared Sparrow,0.0,0.0
264,Pale-naped Brushfinch,0.0,0.0
265,Yellow-breasted Brushfinch,0.0,0.0
266,Gray-breasted Crake,0.0,0.0
267,Blue-tailed Emerald,0.0,0.0
268,Uniform Crake,0.0,0.0
269,White-plumed Antbird,0.0,0.0
270,Blackpoll Warbler,0.0,0.0
271,Chestnut-collared Swift,0.0,0.0
272,Golden-eared Tanager,0.0,0.0
273,Saffron-crowned Tanager,0.0,0.0
274,Flame-faced Tanager,0.0,0.0
275,small swift sp.,0.0,0.0
276,Fork-tailed Palm Swift,0.0,0.0
277,Lesser Swallow-tailed Swift,0.0,0.0
278,White-tipped Swift,0.0,0.0
279,Yellow-bellied Dacnis,0.0,0.0
280,Short-tailed Swift,0.0,0.0
281,Pale-rumped Swift,0.0,0.0
282,White-collared Swift,0.0,0.0
283,Deep-blue Flowerpiercer,0.0,0.0
284,Three-striped Warbler,0.0,0.0
285,Spot-fronted Swift,0.0,0.0
286,White-chested Swift,0.0,0.0
287,Oilbird,0.0,0.0
288,Black-billed Seed-Finch,0.0,0.0
289,Wing-barred Seedeater,0.0,0.0
290,Yellow-bellied Seedeater,0.0,0.0
291,Gray-fronted Dove,0.0,0.0
292,Ruddy Quail-Dove,0.0,0.0
293,Dull-colored Grassquit,0.0,0.0
294,Scaled Pigeon,0.0,0.0
295,Sickle-winged Guan,0.0,0.0
296,swift sp.,0.0,0.0
297,Opal-crowned Tanager,0.0,0.0
298,White-necked Jacobin,0.0,0.0
299,White-tipped Sicklebill,0.0,0.0
300,Gould's Jewelfront,0.0,0.0
301,Canada Warbler,0.0,0.0
302,Peruvian Racket-tail,0.0,0.0
303,Summer Tanager,0.0,0.0
304,Scarlet Tanager,0.0,0.0
305,Amazonian Grosbeak,0.0,0.0
306,Long-tailed Sylph,0.0,0.0
307,Osprey,0.0,0.0
308,Ecuadorian Piedtail,0.0,0.0
309,Spangled Coquette,0.0,0.0
310,Royal Sunangel,0.0,0.0
311,Masked Crimson Tanager,0.0,0.0
312,Vermilion Tanager,0.0,0.0
313,Black-throated Mango,0.0,0.0
314,Blue-winged Mountain Tanager,0.0,0.0
315,Yellow-throated Tanager,0.0,0.0
316,Fawn-breasted Tanager,0.0,0.0
317,Brown Violetear,0.0,0.0
318,Sparkling Violetear,0.0,0.0
319,Blue-fronted Lancebill,0.0,0.0
320,Green-fronted Lancebill,0.0,0.0
321,White-bearded Hermit,0.0,0.0
322,Beryl-spangled Tanager,0.0,0.0
323,Speckled Hummingbird,0.0,0.0
324,Ferruginous Pygmy-Owl,0.0,0.0
325,Gray-headed Kite,0.0,0.0
326,Bat Falcon,0.0,0.0
327,Rufous-rumped Antwren,0.0,0.0
328,Striolated Manakin,0.0,0.0
329,parrot sp.,0.0,0.0
330,Military Macaw,0.0,0.0
331,White-necked Parakeet,0.0,0.0
332,Black-headed Parrot,0.0,0.0
333,Dusky-billed Parrotlet,0.0,0.0
334,Screaming Piha,0.0,0.0
335,Black-tailed Tityra,0.0,0.0
336,Spot-winged Parrotlet,0.0,0.0
337,Foothill Schiffornis,0.0,0.0
338,Green Manakin,0.0,0.0
339,White-browed Purpletuft,0.0,0.0
340,Barred Forest-Falcon,0.0,0.0
341,Chestnut-crowned Becard,0.0,0.0
342,Collared Forest-Falcon,0.0,0.0
343,Black-capped Becard,0.0,0.0
344,Sharpbill,0.0,0.0
345,Ruddy-tailed Flycatcher,0.0,0.0
346,Tawny-breasted Flycatcher,0.0,0.0
347,Black-tailed Flycatcher,0.0,0.0
348,Buckley's Forest-Falcon,0.0,0.0
349,Blue-rumped Manakin,0.0,0.0
350,Golden-winged Manakin,0.0,0.0
351,Barn Swallow,0.0,0.0
352,Slender-billed Xenops,0.0,0.0
353,Chestnut-crowned Gnateater,0.0,0.0
354,Scaled Antpitta,0.0,0.0
355,White-crowned Tapaculo,0.0,0.0
356,Black-faced Antthrush,0.0,0.0
357,South American Leaftosser,0.0,0.0
358,Western Fire-eye,0.0,0.0
359,Strong-billed Woodcreeper,0.0,0.0
360,Yellow-browed Antbird,0.0,0.0
361,Dot-winged Antwren,0.0,0.0
362,Montane Woodcreeper,0.0,0.0
363,White-flanked Antwren,0.0,0.0
364,Blue-backed Manakin,0.0,0.0
365,Stripe-chested Antwren,0.0,0.0
366,Rusty-winged Barbtail,0.0,0.0
367,Moustached Antwren,0.0,0.0
368,Rufous-tailed Foliage-gleaner,0.0,0.0
369,Buff-fronted Foliage-gleaner,0.0,0.0
370,Ruddy Foliage-gleaner,0.0,0.0
371,Ochre-throated Foliage-gleaner,0.0,0.0
372,Cinereous Tinamou,0.0,0.0
373,Uniform Antshrike,0.0,0.0
374,Dwarf Tyrant-Manakin,0.0,0.0
375,Cinnamon Manakin-Tyrant,0.0,0.0
376,Laughing Falcon,0.0,0.0
377,Spot-breasted Woodpecker,0.0,0.0
378,Common Scale-backed Antbird,0.0,0.0
379,Western Wood-Pewee,0.0,0.0
380,Eastern Wood-Pewee,0.0,0.0
381,Western/Eastern Wood-Pewee,0.0,0.0
382,Collared Puffbird,0.0,0.0
383,Chestnut-capped Puffbird,0.0,0.0
384,White-necked Puffbird,0.0,0.0
385,Andean Motmot,0.0,0.0
386,Blue-crowned Trogon,0.0,0.0
387,Crested Quetzal,0.0,0.0
388,Mottled Owl,0.0,0.0
389,Rufous-fronted Greenlet,0.0,0.0
390,Ochre-bellied Flycatcher,0.0,0.0
391,Red-eyed Vireo,0.0,0.0
392,Chivi Vireo,0.0,0.0
393,Broad-winged Hawk,0.0,0.0
394,Green Jay,0.0,0.0
395,White Hawk,0.0,0.0
396,Barred Hawk,0.0,0.0
397,Double-toothed Kite,0.0,0.0
398,Tiny Hawk,0.0,0.0
399,Sharp-shinned Hawk,0.0,0.0
400,Brown-bellied Swallow,0.0,0.0
401,Smoke-colored Pewee,0.0,0.0
402,Olive-sided Flycatcher,0.0,0.0
403,Great Jacamar,0.0,0.0
404,Lemon-throated Barbet,0.0,0.0
405,Golden-olive Woodpecker,0.0,0.0
406,Rufous-browed Tyrannulet,0.0,0.0
407,Waved Woodpecker,0.0,0.0
408,Rusty-fronted Tody-Flycatcher,0.0,0.0
409,Bar-bellied Woodpecker,0.0,0.0
410,Little Woodpecker,0.0,0.0
411,Yellow-browed Tody-Flycatcher,0.0,0.0
412,Fulvous-breasted Flatbill,0.0,0.0
413,Yellow-margined Flatbill,0.0,0.0
414,White-throated Toucan,0.0,0.0
415,Cinnamon Flycatcher,0.0,0.0
416,Yellow-throated Toucan,0.0,0.0
417,Golden-collared Toucanet,0.0,0.0
418,Orange-banded Flycatcher,0.0,0.0
419,White-lored Tyrannulet,0.0,0.0
420,Southern Beardless-Tyrannulet,0.0,0.0
421,Forest Elaenia,0.0,0.0
422,Foothill Elaenia,0.0,0.0
423,White-crested Elaenia,0.0,0.0
424,Red-billed Tyrannulet,0.0,0.0
425,Red-headed Barbet,0.0,0.0
426,Great Tinamou,0.0,0.0
